target_x,target_y,initial_velocity,launch_angle
1704.026111724719,481.48338842515454,148.64941300514255,53.242131610231596
1367.5623571803476,671.6233252554705,148.64941300514255,53.242131610231596
890.000899117369,700.5386151881912,148.64941300514255,53.242131610231596
1454.3917131917983,635.9903417020164,148.64941300514255,53.242131610231596
250.83568410887835,53.10997428250103,60.809603237346515,35.53242848308042
309.9612382202568,28.921145801778408,60.809603237346515,35.53242848308042
35.83366915841119,23.018608708396325,60.809603237346515,35.53242848308042
283.0859863514484,41.65210816005347,60.809603237346515,35.53242848308042
507.2621772053424,16.536405188314944,123.39400169670536,11.460092823707344
270.33732797170944,30.294050672455736,123.39400169670536,11.460092823707344
343.237281582058,30.071254794170045,123.39400169670536,11.460092823707344
385.7622545214281,28.295076542281436,123.39400169670536,11.460092823707344
1068.5353317970314,276.13539852080976,116.93074895496126,55.761421147740734
384.4121010733223,397.3655734811652,116.93074895496126,55.761421147740734
1062.0198724568054,282.29312169339914,116.93074895496126,55.761421147740734
1127.1744658590635,216.38624086177742,116.93074895496126,55.761421147740734
476.3867010361142,456.81328625820015,161.72427865479733,49.4963169364928
1561.4897422850408,744.073174856148,161.72427865479733,49.4963169364928
2051.109407238825,530.9247805523048,161.72427865479733,49.4963169364928
489.6196649537841,466.62216050300816,161.72427865479733,49.4963169364928
182.07040039587298,30.472400207066354,95.31231103909528,15.26959211949288
326.30799031987624,27.30643654918932,95.31231103909528,15.26959211949288
305.02703442944954,29.29165146580894,95.31231103909528,15.26959211949288
200.9868056318078,31.43256951314381,95.31231103909528,15.26959211949288
287.28097824766996,110.5174068850921,64.56975971618087,51.45193041085245
102.00556474011469,96.49595398021228,64.56975971618087,51.45193041085245
218.5833530145315,129.58028105914224,64.56975971618087,51.45193041085245
283.11748580929793,112.48671206836175,64.56975971618087,51.45193041085245
135.81063803862673,107.34698906267829,66.20897695086515,48.738097265779984
89.05615609090277,81.10321340444688,66.20897695086515,48.738097265779984
171.43310047498784,119.79301678009026,66.20897695086515,48.738097265779984
231.54600583634718,125.99052648363758,66.20897695086515,48.738097265779984
457.8801199456299,364.19365712395916,98.49415291368598,69.23986501194742
398.586291463462,412.14145514819256,98.49415291368598,69.23986501194742
135.0581648760491,282.8832746821352,98.49415291368598,69.23986501194742
75.76433639388121,176.7692954481759,98.49415291368598,69.23986501194742
318.91411331189954,14.75213729220765,90.56287334486262,13.970963965083072
188.9861412218664,24.335858115673883,90.56287334486262,13.970963965083072
303.16526821007733,17.05577434684669,90.56287334486262,13.970963965083072
297.25945129689404,17.838420269256098,90.56287334486262,13.970963965083072
730.7643572178737,552.6101012096351,120.16839268604528,64.74176257403113
473.85501288346495,585.4456485966509,120.16839268604528,64.74176257403113
793.5644191662847,507.12678742169396,120.16839268604528,64.74176257403113
2397.517900991356,639.3990372387966,193.00351485829492,37.56587967030025
2840.1365904051445,493.98387157913726,193.00351485829492,37.56587967030025
2120.881220107738,688.5835785648579,193.00351485829492,37.56587967030025
2600.3848003060093,582.9437376297521,193.00351485829492,37.56587967030025
72.81026084212627,13.086565586502267,75.23374248421948,13.85658796354486
28.31510143860466,6.2474562148589365,75.23374248421948,13.85658796354486
91.68699513452938,14.888266442472823,75.23374248421948,13.85658796354486
223.82413518135115,9.15558190074833,75.23374248421948,13.85658796354486
131.62298972846017,223.22931715997706,70.60692828706794,71.33612559819524
37.1641382762711,96.75574118389099,70.60692828706794,71.33612559819524
196.6602317119346,210.65107080607123,70.60692828706794,71.33612559819524
78.9737938370761,173.88388915619265,70.60692828706794,71.33612559819524
532.021269976371,102.57267662635073,112.0656611486447,23.79737833404001
346.7638634667418,96.8250697464259,112.0656611486447,23.79737833404001
584.2733589919073,98.40408262552617,112.0656611486447,23.79737833404001
798.0319049645564,54.82332716235993,112.0656611486447,23.79737833404001
397.86222116319334,472.70650673219023,160.47993275484856,54.765486950969986
1753.0804120003206,723.3895606391939,160.47993275484856,54.765486950969986
460.02819321994235,530.2026200136131,160.47993275484856,54.765486950969986
1777.94680082302,708.3521156271293,160.47993275484856,54.765486950969986
447.97736807289635,440.1628260568525,105.3655472110263,61.99187214651406
660.177174002163,367.9903788693929,105.3655472110263,61.99187214651406
169.75984474341337,261.424642034576,105.3655472110263,61.99187214651406
754.4881988596148,277.99757435169613,105.3655472110263,61.99187214651406
1776.0687940775179,646.0225793978971,163.4060064602283,46.37099746737187
2035.6480793657702,536.5516406370496,163.4060064602283,46.37099746737187
2076.634282306021,514.5134121759843,163.4060064602283,46.37099746737187
